"DataStream_x","DataStream_y"
1672,29.5474,
1673,23.9625,
1674,20.4497,
1675,19.2723,
1676,19.3213,
1677,18.4325,
1678,18.1388,
1679,19.3575,
1680,19.3739,
1681,18.9957,
1682,24.3129,
1683,23.1155,
1684,19.8521,
1685,22.1811,
1686,18.3113,
1687,19.7555,
1688,21.5824,
1689,19.8116,
1690,20.6813,
1691,18.7341,
1692,23.1378,
1693,20.8073,
1694,18.5251,
1695,18.9572,
1696,24.0552,
1697,17.5148,
1698,18.4172,
1699,19.1609,
1700,22.5261,
1701,21.3612,
1702,25.9258,
1703,20.0504,
1704,18.4583,
1705,21.5681,
1706,16.2584,
1707,19.7519,
1708,19.0376,
1709,20.073,
1710,19.9413,
1711,21.731,
1712,23.9716,
1713,19.7582,
1714,21.6034,
1715,19.6371,
1716,18.0005,
1717,17.4463,
1718,17.3316,
1719,18.2785,
1720,19.5512,
1721,22.6405,
1722,25.6284,
1723,24.6999,
1724,19.5486,
1725,21.0419,
1726,20.4317,
1727,18.7535,
1728,20.3207,
1729,20.7885,
1730,18.4909,
1731,20.2479,
1732,26.2967,
1733,19.6565,
1734,23.1341,
1735,19.6761,
1736,19.2334,
1737,19.2125,
1738,18.7993,
1739,17.1315,
1740,21.0671,
1741,19.1241,
1742,26.5598,
1743,19.2688,
1744,19.2221,
1745,23.3893,
1746,18.9316,
1747,19.5372,
1748,19.0253,
1749,20.4009,
1750,18.9686,
1751,20.0665,
1752,23.4185,
1753,20.7972,
1754,22.4513,
1755,21.4852,
1756,19.2038,
1757,20.4956,
1758,21.5599,
1759,18.7067,
1760,23.2962,
1761,22.2156,
1762,22.5258,
1763,21.3426,
1764,18.8943,
1765,23.0614,
1766,19.9368,
1767,19.7743,
1768,20.1253,
1769,17.8084,
1770,24.2053,
1771,20.0698,
1772,24.6315,
1773,20.1172,
1774,20.1111,
1775,23.5352,
1776,18.5748,
1777,23.8415,
1778,19.9486,
1779,19.3518,
1780,21.9968,
1781,19.9916,
1782,22.7853,
1783,20.2895,
1784,20.7664,
1785,22.8701,
1786,17.9153,
1787,21.496,
1788,21.5294,
1789,20.3057,
1790,23.3535,
1791,22.7309,
1792,20.2519,
1793,24.5348,
1794,22.8186,
1795,24.4006,
1796,19.5959,
1797,27.3666,
1798,19.8924,
1799,21.8319,
1800,20.1411,
1801,24.3602,
1802,20.5361,
1803,22.776,
1804,20.4502,
1805,20.1657,
1806,23.1065,
1807,20.3733,
1808,22.4543,
1809,19.8331,
1810,21.1132,
1811,26.9344,
1812,22.7842,
1813,24.6285,
1814,22.5519,
1815,22.6059,
1816,18.7948,
1817,23.2849,
1818,19.8446,
1819,22.128,
1820,23.3964,
1821,23.7016,
1822,28.9738,
1823,20.7557,
1824,27.2138,
1825,23.7234,
1826,20.1142,
1827,19.5877,
1828,22.2327,
1829,25.6373,
1830,23.6757,
1831,22.0758,
1832,20.6957,
1833,22.7844,
1834,19.3374,
1835,21.9539,
1836,23.6597,
1837,21.2911,
1838,29.0568,
1839,24.1085,
1840,22.6667,
1841,25.5288,
1842,21.1305,
1843,25.0074,
1844,20.7096,
1845,21.5086,
1846,21.8907,
1847,20.5563,
1848,27.1282,
1849,21.8461,
1850,22.6448,
1851,23.0793,
1852,25.0059,
1853,19.9827,
1854,20.8583,
1855,24.1692,
1856,22.2393,
1857,23.8612,
1858,21.1596,
1859,25.9299,
1860,22.236,
1861,22.6304,
1862,21.1447,
1863,25.5343,
1864,19.2279,
1865,22.4132,
1866,25.2103,
1867,22.3987,
1868,23.846,
1869,20.8143,
1870,25.957,
1871,19.6489,
1872,23.1368,
1873,24.8939,
1874,21.1177,
1875,24.7731,
1876,24.9101,
1877,27.6956,
1878,22.5889,
1879,24.3784,
1880,20.254,
1881,24.2972,
1882,20.896,
1883,23.2279,
1884,24.5157,
1885,22.9349,
1886,21.4059,
1887,24.0261,
1888,22.0309,
1889,24.8549,
1890,21.8437,
1891,19.867,
1892,24.1939,
1893,22.7839,
1894,27.8634,
1895,26.6716,
1896,24.0601,
1897,21.0551,
1898,23.636,
1899,19.9379,
1900,21.6891,
1901,23.2962,
1902,23.106,
1903,21.2432,
1904,22.5499,
1905,27.2401,
1906,22.1361,
1907,22.4679,
1908,22.198,
1909,22.0434,
1910,19.7995,
1911,23.1277,
1912,24.777,
1913,22.7954,
1914,22.8772,
1915,21.6823,
1916,24.9545,
1917,21.5254,
1918,20.5421,
1919,21.8492,
1920,22.5036,
1921,20.8644,
1922,22.4412,
1923,25.2821,
1924,20.6496,
1925,22.616,
1926,19.2927,
1927,20.6145,
1928,23.0357,
1929,19.7864,
1930,21.224,
1931,22.4647,
1932,20.3369,
1933,22.5143,
1934,20.3381,
1935,19.8792,
1936,22.7858,
1937,19.8706,
1938,20.1299,
1939,21.9199,
1940,20.6566,
1941,24.4603,
1942,20.6964,
1943,23.0784,
1944,21.3223,
1945,23.395,
1946,21.3968,
1947,23.0793,
1948,21.535,
1949,24.1063,
1950,22.8705,
1951,23.8462,
1952,23.4758,
1953,21.6389,
1954,24.5447,
1955,22.1758,
1956,23.8814,
1957,22.0116,
1958,23.7067,
1959,22.9991,
1960,24.0798,
1961,22.4589,
1962,25.8431,
1963,24.3381,
1964,22.4075,
1965,24.89,
1966,22.9545,
1967,24.6132,
1968,23.4461,
1969,24.7773,
1970,23.4518,
1971,22.9659,
1972,25.2066,
1973,24.9363,
1974,23.8638,
1975,22.0063,
1976,22.2627,
1977,24.1128,
1978,22.3944,
1979,24.1383,
1980,23.3799,
1981,24.0919,
1982,22.5535,
1983,26.221,
1984,23.7605,
1985,24.4602,
1986,22.3232,
1987,24.4466,
1988,23.2574,
1989,24.8499,
1990,22.9597,
1991,24.7734,
1992,23.2267,
1993,25.3271,
1994,22.6955,
1995,25.4387,
1996,22.6697,
1997,24.4704,
1998,22.4447,
1999,24.5681,
2000,22.2565,
2001,25.3143,
2002,22.3193,
2003,24.8525,
2004,22.6659,
2005,24.9879,
2006,22.8113,
2007,26.1388,
2008,23.9782,
2009,24.4648,
2010,24.1316,
2011,25.2274,
2012,23.9279,
2013,24.9031,
2014,24.8703,
2015,27.5369,
2016,23.3146,
2017,25.3062,
2018,23.7555,
2019,25.7472,
2020,24.1654,
2021,24.3545,
2022,23.8585,
2023,22.6387,
2024,26.4564,
2025,24.1333,
2026,26.1937,
2027,25.6006,
2028,25.9349,
2029,25.4756,
2030,22.5504,
2031,24.6453,
2032,22.5431,
2033,26.419,
2034,23.1099,
2035,25.1971,
2036,23.8236,
2037,24.7693,
2038,23.7591,
2039,24.793,
2040,24.4533,
2041,26.5175,
2042,22.4727,
2043,24.6791,
2044,23.8398,
2045,24.6193,
2046,22.8139,
2047,26.2902,
2048,23.8417,
2049,24.4909,
2050,23.4529,
2051,24.2704,
2052,23.3639,
2053,24.9609,
2054,23.2294,
2055,24.934,
2056,26.1826,
2057,23.9793,
2058,25.6646,
2059,24.2459,
2060,24.9678,
2061,23.8163,
2062,24.1821,
2063,22.3189,
2064,22.1894,
2065,26.8291,
2066,22.595,
2067,24.5871,
2068,22.9909,
2069,25.8439,
2070,23.9533,
2071,24.1658,
2072,22.987,
2073,24.3454,
2074,23.3091,
2075,24.7623,
2076,24.0184,
2077,23.1352,
2078,22.9853,
2079,23.3698,
2080,22.3327,
2081,22.3498,
2082,22.5954,
2083,22.0966,
2084,22.0158,
2085,22.0458,
2086,23.7315,
2087,23.0606,
2088,26.4132,
2089,22.037,
2090,23.58,
2091,22.2249,
2092,23.5844,
2093,22.4785,
2094,24.8225,
2095,23.4336,
2096,24.4791,
2097,22.7915,
2098,24.8961,
2099,22.3257,
2100,24.0127,
2101,23.1257,
2102,23.1959,
2103,24.5829,
2104,22.4298,
2105,22.4717,
2106,24.4604,
2107,24.4868,
2108,24.6006,
2109,22.9033,
2110,26.5451,
2111,23.32,
2112,24.9555,
2113,25.0313,
2114,23.8666,
2115,24.4226,
2116,22.6066,
2117,23.3356,
2118,24.1287,
2119,22.3428,
2120,24.8015,
2121,22.4525,
2122,24.3701,
2123,22.1674,
2124,23.0599,
2125,24.0715,
2126,22.28,
2127,24.0514,
2128,24.0547,
2129,24.2753,
2130,22.3455,
2131,24.7743,
2132,22.3789,
2133,24.3806,
2134,22.0828,
2135,22.5269,
2136,25.4561,
2137,22.8775,
2138,24.6111,
2139,24.2551,
2140,24.7968,
2141,22.7603,
2142,22.4711,
2143,24.7026,
2144,22.0985,
2145,24.4831,
2146,22.3158,
2147,23.4916,
2148,24.9062,
2149,24.545,
2150,30.2988,
2151,25.8104,
2152,23.1495,
2153,23.7069,
2154,22.5204,
2155,24.1496,
2156,23.7388,
2157,24.1329,
2158,23.3601,
2159,23.8695,
2160,22.8193,
2161,24.5789,
2162,23.3206,
2163,21.9892,
2164,23.8798,
2165,22.0844,
2166,22.689,
2167,24.0948,
2168,23.3816,
2169,24.0743,
2170,22.7301,
2171,24.7932,
2172,22.3895,
2173,24.0116,
2174,22.0404,
2175,21.792,
2176,24.6096,
2177,21.5652,
2178,23.2346,
2179,23.8542,
2180,22.5771,
2181,22.996,
2182,28.4306,
2183,22.1437,
2184,23.6859,
2185,22.0901,
2186,24.9953,
2187,23.6406,
2188,25.7318,
2189,22.7204,
2190,23.1679,
2191,22.4834,
2192,24.1551,
2193,22.2814,
2194,25.9587,
2195,22.893,
2196,24.1769,
2197,22.4743,
2198,26.6596,
2199,23.4261,
2200,22.3763,
2201,22.7725,
2202,23.7292,
2203,26.0237,
2204,22.5591,
2205,25.8545,
2206,22.7625,
2207,22.8712,
2208,22.3448,
2209,23.2511,
2210,22.7002,
2211,30.2061,
2212,25.0605,
2213,23.0658,
2214,25.6252,
2215,26.9311,
2216,22.4364,
2217,24.4505,
2218,24.1203,
2219,22.8636,
2220,23.7078,
2221,22.7941,
2222,23.9486,
2223,27.051,
2224,25.7241,
2225,22.4651,
2226,22.7432,
2227,23.7058,
2228,23.1601,
2229,29.2399,
2230,23.0608,
2231,24.4275,
2232,25.2206,
2233,24.348,
2234,22.7071,
2235,22.0575,
2236,22.2666,
2237,22.0182,
2238,22.1961,
2239,25.4327,
2240,28.2258,
2241,21.5927,
2242,21.7287,
2243,21.6701,
2244,22.4125,
2245,21.6164,
2246,25.4965,
2247,28.8868,
2248,24.6772,
2249,23.0451,
2250,23.3334,
2251,22.2017,
2252,23.1672,
2253,21.534,
2254,24.6401,
2255,24.9928,
2256,23.5533,
2257,24.3777,
2258,22.9623,
2259,22.1244,
2260,23.9526,
2261,21.9748,
2262,22.5612,
2263,27.3193,
2264,30.2566,
2265,24.3401,
2266,31.5795,
2267,22.4945,
2268,22.6331,
2269,21.9782,
2270,21.675,
2271,24.8027,
2272,24.6989,
2273,22.475,
2274,25.1069,
2275,23.3029,
2276,23.3408,
2277,21.7609,
2278,21.7052,
2279,21.117,
2280,24.2314,
2281,21.1493,
2282,23.7466,
2283,23.2438,
2284,21.7415,
2285,22.144,
2286,21.6903,
2287,22.0455,
2288,21.2398,
2289,24.6892,
2290,21.4472,
2291,23.9841,
2292,23.7773,
2293,21.6856,
2294,22.1099,
2295,21.7676,
2296,21.6252,
2297,23.3375,
2298,24.0816,
2299,23.7496,
2300,21.6094,
2301,24.9407,
2302,21.7374,
2303,25.2907,
2304,22.0211,
2305,24.5804,
2306,21.9628,
2307,21.8279,
2308,24.0015,
2309,24.2521,
2310,24.0595,
2311,21.8732,
2312,24.5419,
2313,22.7015,
2314,24.513,
2315,22.8227,
2316,22.1804,
2317,24.7862,
2318,21.8611,
2319,26.3034,
2320,24.3458,
2321,26.8807,
2322,23.8966,
2323,24.6228,
2324,23.8674,
2325,24.3806,
2326,23.4102,
2327,22.3754,
2328,23.675,
2329,25.5526,
2330,22.2472,
2331,24.4462,
2332,23.284,
2333,24.0468,
2334,22.17,
2335,23.8011,
2336,22.9967,
2337,23.1746,
2338,24.2956,
2339,25.8303,
2340,26.3117,
2341,24.33,
2342,21.9415,
2343,22.4552,
2344,24.0843,
2345,23.0901,
2346,24.488,
2347,23.3665,
2348,22.6745,
2349,25.8895,
2350,22.8788,
2351,24.4448,
2352,22.4294,
2353,24.3487,
2354,22.3447,
2355,24.5368,
2356,22.6931,
2357,23.0713,
2358,22.6127,
2359,28.022,
2360,24.985,
2361,26.1375,
2362,22.8716,
2363,24.0293,
2364,23.1577,
2365,26.1199,
2366,24.3478,
2367,27.4797,
2368,23.4682,
2369,26.1044,
2370,22.812,
2371,22.7833,
2372,24.0943,
2373,24.2497,
2374,25.5328,
2375,22.5892,
2376,26.6059,
2377,22.5501,
2378,24.6063,
2379,22.4571,
2380,24.4327,
2381,23.9185,
2382,24.4888,
2383,23.7985,
2384,25.4412,
2385,24.2358,
2386,25.3699,
2387,24.0847,
2388,23.2459,
2389,25.6604,
2390,22.5973,
2391,25.3883,
2392,24.1205,
2393,25.3848,
2394,23.9626,
2395,25.905,
2396,23.5141,
2397,25.381,
2398,25.092,
2399,23.5562,
2400,25.2823,
2401,26.14,
2402,25.8495,
2403,26.2257,
2404,23.3902,
2405,24.5278,
2406,23.1989,
2407,24.3917,
2408,22.5371,
2409,22.7738,
2410,25.2023,
2411,22.8452,
2412,24.7678,
2413,25.5501,
2414,23.523,
2415,24.4083,
2416,22.5145,
2417,24.1182,
2418,22.8043,
2419,22.0558,
2420,26.1078,
2421,23.2206,
2422,25.544,
2423,22.9637,
2424,24.5035,
2425,23.6125,
2426,25.567,
2427,23.5101,
2428,25.0398,
2429,23.2011,
2430,25.6351,
2431,23.2344,
2432,26.4036,
2433,23.854,
2434,24.9633,
2435,22.7938,
2436,26.7808,
2437,24.8333,
2438,24.9749,
2439,24.048,
2440,25.0545,
2441,22.8909,
2442,24.0289,
2443,23.6517,
2444,24.4429,
2445,24.3518,
2446,26.8638,
2447,23.4258,
2448,27.0238,
2449,23.5085,
2450,25.7651,
2451,23.373,
2452,25.1813,
2453,23.283,
2454,25.9293,
2455,23.3125,
2456,25.3782,
2457,23.0903,
2458,23.5911,
2459,27.4743,
2460,25.5529,
2461,23.4371,
2462,25.8909,
2463,25.3692,
2464,26.723,
2465,24.0448,
2466,27.7262,
2467,24.288,
2468,28.8137,
2469,24.6763,
2470,25.559,
2471,27.9041,
2472,30.5494,
2473,31.9716,
2474,29.6314,
2475,26.5937,
2476,27.9609,
2477,26.7344,
2478,26.953,
2479,26.3799,
2480,25.6065,
2481,27.3582,
2482,24.2043,
2483,26.1476,
2484,24.5292,
2485,26.486,
2486,25.2467,
2487,26.5622,
2488,23.4582,
2489,26.362,
2490,23.4389,
2491,23.7833,
2492,24.8266,
2493,25.4418,
2494,23.6454,
2495,23.1125,
2496,24.1744,
2497,24.0571,
2498,28.076,
2499,24.6409,
2500,25.1839,
2501,24.4342,
2502,28.5422,
2503,24.5427,
2504,27.3055,
2505,24.7174,
2506,23.9472,
2507,25.4013,
2508,22.4611,
2509,24.0968,
2510,22.6856,
2511,28.1623,
2512,25.4995,
2513,23.4342,
2514,25.4852,
2515,23.9933,
2516,24.7245,
2517,22.5494,
2518,26.6654,
2519,23.7758,
2520,25.9059,
2521,22.8362,
2522,27.9516,
2523,24.6379,
2524,25.8144,
2525,22.9482,
2526,24.7089,
2527,22.9836,
2528,24.6856,
2529,22.8462,
2530,25.1701,
2531,23.3067,
2532,27.6321,
2533,23.1496,
2534,25.702,
2535,24.0417,
2536,26.5718,
2537,22.6347,
2538,25.0403,
2539,23.8395,
2540,24.8783,
2541,26.3189,
2542,28.941,
2543,25.3416,
2544,23.5403,
2545,26.2438,
2546,23.131,
2547,25.4967,
2548,24.1607,
2549,26.0104,
2550,24.1005,
2551,25.045,
2552,28.6765,
2553,23.6219,
2554,25.6999,
2555,24.093,
2556,25.5569,
2557,23.694,
2558,26.4875,
2559,23.4288,
2560,26.1944,
2561,23.4659,
2562,26.985,
2563,27.6724,
2564,26.8614,
2565,23.4702,
2566,26.8547,
2567,23.8416,
2568,25.159,
2569,23.7358,
2570,24.6273,
2571,23.6537,
2572,24.68,
2573,22.5039,
2574,22.9545,
2575,25.2853,
2576,22.767,
2577,26.21,
2578,22.8574,
2579,25.2431,
2580,22.9139,
2581,24.4036,
2582,26.1669,
2583,23.0094,
2584,25.5152,
2585,23.0272,
2586,25.7423,
2587,22.8211,
2588,26.4504,
2589,23.6548,
2590,25.5747,
2591,23.5073,
2592,23.3343,
2593,26.6393,
2594,23.1579,
2595,25.5365,
2596,23.4742,
2597,24.7061,
2598,23.5432,
2599,24.9109,
2600,23.8314,
2601,26.5474,
2602,24.9617,
2603,24.196,
2604,24.8623,
2605,24.8523,
2606,33.8577,
2607,26.342,
2608,25.8234,
2609,28.6177,
2610,26.9086,
2611,30.0533,
2612,25.5765,
2613,29.2245,
2614,27.6244,
2615,27.1608,
2616,28.5879,
2617,29.5823,
2618,29.4974,
2619,31.1793,
2620,27.8228,
2621,28.5463,
2622,36.9553,
2623,44.1017,
2624,31.7718,
2625,27.1742,
2626,27.714,
2627,23.8674,
2628,28.3216,
2629,29.6445,
2630,29.4285,
2631,26.8768,
2632,26.033,
2633,26.4704,
2634,27.6137,
2635,25.9392,
2636,27.3756,
2637,25.6433,
2638,26.1535,
2639,23.8583,
2640,22.4169,
2641,24.9545,
2642,21.9151,
2643,22.2538,
2644,23.3614,
2645,21.7972,
2646,20.0271,
2647,24.1809,
2648,20.2105,
2649,22.4718,
2650,20.9957,
2651,25.2778,
2652,21.1834,
2653,21.889,
2654,19.5013,
2655,20.4469,
2656,24.4598,
2657,22.1301,
2658,23.8827,
2659,20.3559,
2660,22.4411,
2661,19.5524,
2662,21.8777,
2663,18.8951,
2664,20.377,
2665,20.373,
2666,18.9394,
2667,19.6282,
2668,21.9442,
2669,19.9645,
2670,18.4513,
2671,19.7118,
2672,22.7068,
2673,24.3016,
2674,22.9552,
2675,18.2392,
2676,20.3235,
2677,18.2238,
2678,21.7429,
2679,19.4042,
2680,18.4266,
2681,20.12,
2682,19.0221,
2683,21.8091,
2684,19.2797,
2685,22.2104,
2686,19.4549,
2687,18.8479,
2688,20.5419,
2689,20.0566,
2690,21.6034,
2691,18.1397,
2692,17.6623,
2693,21.7818,
2694,18.9868,
2695,19.5749,
2696,17.5776,
2697,18.2194,
2698,20.1456,
2699,17.2649,
2700,21.0253,
2701,18.3897,
2702,17.7485,
2703,19.9253,
2704,19.3566,
2705,20.0559,
2706,18.2275,
2707,17.8855,
2708,18.3691,
2709,22.0602,
2710,18.7354,
2711,20.4833,
2712,20.1388,
2713,17.7167,
2714,20.2831,
2715,18.1595,
2716,19.5905,
2717,21.9331,
2718,18.0461,
2719,17.7988,
2720,18.9998,
2721,17.7748,
2722,17.3624,
2723,19.5023,
2724,20.2188,
2725,17.9654,
2726,18.1781,
2727,17.3451,
2728,20.1061,
2729,17.9898,
2730,18.2266,
2731,19.3372,
2732,21.0594,
2733,16.8973,
2734,17.8457,
2735,17.6944,
2736,20.51,
2737,22.3151,
2738,19.9441,
2739,18.5754,
2740,19.4663,
2741,19.8257,
2742,17.3711,
2743,18.2725,
2744,17.3522,
2745,17.9833,
2746,18.9637,
2747,17.1617,
2748,17.515,
2749,17.2079,
2750,18.8137,
2751,18.2456,
2752,19.6868,
2753,18.7149,
2754,18.6895,
2755,17.654,
2756,17.6192,
2757,20.0493,
2758,17.4711,
2759,17.3902,
2760,19.4828,
2761,18.0601,
2762,18.1961,
2763,19.1209,
2764,16.5688,
2765,16.4102,
2766,16.6158,
2767,16.3496,
2768,21.0014,
2769,17.2491,
2770,17.0659,
2771,22.0646,
2772,18.5687,
2773,18.9375,
2774,18.2856,
2775,19.314,
2776,16.8605,
2777,16.9351,
2778,17.8423,
2779,22.2874,
2780,22.0148,
2781,16.5237,
2782,19.3275,
2783,17.6015,
2784,16.8072,
2785,17.1907,
2786,16.4459,
2787,16.5726,
2788,17.8576,
2789,17.1514,
2790,17.3327,
2791,24.4471,
2792,17.1478,
2793,18.8135,
2794,16.6928,
2795,16.5058,
2796,16.4181,
2797,16.3903,
2798,16.5002,
2799,17.4691,
2800,16.7964,
2801,17.0737,
2802,20.8186,
2803,16.5828,
2804,19.1793,
2805,16.4998,
2806,16.6388,
2807,17.6877,
2808,17.6265,
2809,17.1639,
2810,17.0866,
2811,16.323,
2812,16.6036,
2813,15.871,
2814,19.3166,
2815,16.0135,
2816,15.9863,
2817,17.7904,
2818,16.2031,
2819,16.0634,
2820,18.1883,
2821,17.6085,
2822,16.3771,
2823,16.186,
2824,17.0039,
2825,15.5813,
2826,18.5896,
2827,18.1966,
2828,18.3807,
2829,16.9359,
2830,16.445,
2831,16.6993,
2832,17.3725,
2833,16.3561,
2834,15.491,
2835,15.129,
2836,18.5498,
2837,15.2653,
2838,17.1036,
2839,17.3407,
2840,15.8857,
2841,15.6092,
2842,15.2775,
2843,17.4445,
2844,15.7425,
2845,15.8809,
2846,15.4802,
2847,15.4822,
2848,15.4086,
2849,15.4392,
2850,16.1854,
2851,18.0654,
2852,19.0881,
2853,16.0673,
2854,18.9953,
2855,17.1943,
2856,15.4393,
2857,15.4792,
2858,15.4856,
2859,15.8091,
2860,15.0288,
2861,15.2787,
2862,14.9604,
2863,16.4856,
2864,18.4297,
2865,15.285,
2866,19.5838,
2867,15.5187,
2868,15.7085,
2869,15.2673,
2870,15.3597,
2871,15.2407,
2872,15.1291,
2873,14.7525,
2874,14.8047,
2875,14.7552,
2876,17.5886,
2877,18.4096,
2878,15.4441,
2879,15.4933,
2880,16.6692,
2881,17.7009,
2882,16.7448,
2883,15.6477,
2884,16.0697,
2885,15.9395,
2886,15.4701,
2887,15.4392,
2888,15.535,
2889,18.6498,
2890,14.3697,
2891,15.3393,
2892,16.3817,
2893,14.8261,
2894,15.6666,
2895,15.8624,
2896,14.2787,
2897,15.3789,
2898,19.178,
2899,14.466,
2900,14.2124,
2901,15.2837,
2902,17.7284,
2903,14.9146,
2904,14.4226,
2905,14.1518,
2906,17.5394,
2907,17.5723,
2908,14.9113,
2909,14.9039,
2910,14.3889,
2911,16.2313,
2912,13.9671,
2913,16.3052,
2914,17.2609,
2915,15.9647,
2916,14.9269,
2917,14.006,
2918,17.3989,
2919,14.7008,
2920,13.9297,
2921,15.1783,
2922,14.586,
2923,15.2427,
2924,13.9609,
2925,13.8071,
2926,13.7171,
2927,13.7622,
2928,14.399,
2929,15.5627,
2930,14.2702,
2931,17.5147,
2932,15.0114,
2933,14.0509,
2934,13.8403,
2935,13.6602,
2936,15.1035,
2937,15.6243,
2938,15.2632,
2939,13.7698,
2940,14.6026,
2941,13.2942,
2942,13.5462,
2943,17.2984,
2944,15.9764,
2945,13.9035,
2946,18.4831,
2947,13.5355,
2948,13.5709,
2949,14.8508,
2950,13.5428,
2951,13.3189,
2952,13.6887,
2953,14.7707,
2954,13.2122,
2955,13.1942,
2956,13.4463,
2957,15.2057,
2958,13.4417,
2959,13.1446,
2960,16.277,
2961,14.3503,
2962,13.6504,
2963,13.4805,
2964,14.5915,
2965,14.4238,
2966,13.2859,
2967,13.7029,
2968,13.3478,
2969,13.111,
2970,13.6752,
2971,16.9343,
2972,14.0592,
2973,13.7716,
2974,13.8906,
2975,12.8592,
2976,13.3393,
2977,16.2858,
2978,13.2303,
2979,13.3853,
2980,12.9475,
2981,13.6091,
2982,15.1072,
2983,14.0495,
2984,12.8591,
2985,12.9281,
2986,12.9883,
2987,17.5987,
2988,12.9619,
2989,12.6601,
2990,14.0108,
2991,17.4994,
2992,15.0133,
2993,13.4403,
2994,14.1294,
2995,13.1516,
2996,15.2358,
2997,12.7451,
2998,12.874,
2999,14.5539,
3000,13.4565,
3001,13.1211,
3002,13.4258,
3003,12.8696,
3004,14.6316,
3005,13.1727,
3006,13.1563,
3007,12.533,
3008,14.4893,
3009,14.4817,
3010,12.9385,
3011,12.8478,
3012,12.8556,
3013,12.9096,
3014,13.3516,
3015,13.411,
3016,12.9147,
3017,12.4506,
3018,12.5362,
3019,15.5067,
3020,13.5524,
3021,12.7356,
3022,13.9846,
3023,13.6321,
3024,12.6921,
3025,12.6819,
3026,17.6105,
3027,12.5607,
3028,12.4993,
3029,16.772,
3030,13.2415,
3031,12.9749,
3032,12.299,
3033,12.5508,
3034,16.7663,
3035,12.376,
3036,13.2255,
3037,13.5167,
3038,18.6683,
3039,13.2513,
3040,13.1896,
3041,14.0299,
3042,12.5672,
3043,14.8198,
3044,13.0523,
3045,11.8901,
3046,13.2941,
3047,12.6929,
3048,13.848,
3049,11.9815,
3050,11.6989,
3051,11.769,
3052,14.9669,
3053,13.9239,
3054,11.7553,
3055,11.9777,
3056,15.9986,
3057,12.7579,
3058,12.2292,
3059,13.1809,
3060,14.7393,
3061,12.0989,
3062,12.1141,
3063,11.8419,
3064,13.1545,
3065,14.3067,
3066,12.0731,
3067,12.0344,
3068,13.9288,
3069,15.6419,
3070,14.1234,
3071,12.1957,
3072,13.2112,
3073,15.2364,
3074,12.0774,
3075,12.2029,
3076,12.3958,
3077,14.4804,
3078,12.6161,
3079,11.8253,
3080,11.7772,
3081,11.9424,
3082,16.4169,
3083,11.5114,
3084,12.8261,
3085,13.2814,
3086,11.4407,
3087,13.1887,
3088,11.5483,
3089,12.2524,
3090,12.0986,
3091,20.2824,
3092,14.3227,
3093,12.1363,
3094,11.8904,
3095,17.8113,
3096,11.8727,
3097,12.1494,
3098,14.0643,
3099,11.7796,
3100,11.8553,
3101,11.6499,
3102,15.2174,
3103,13.1224,
3104,11.9377,
3105,12.3253,
3106,17.1997,
3107,12.3037,
3108,13.2103,
3109,12.5007,
3110,14.2267,
3111,11.5618,
3112,11.7177,
3113,12.3259,
3114,17.0817,
3115,12.483,
3116,12.3186,
3117,12.0879,
3118,16.8574,
3119,11.8561,
3120,11.8974,
3121,13.7874,
3122,12.9836,
3123,12.5648,
3124,11.5757,
3125,13.5043,
3126,11.6572,
3127,12.8913,
3128,12.3675,
3129,11.6829,
3130,13.1024,
3131,12.4399,
3132,13.8521,
3133,12.7401,
3134,11.9882,
3135,13.9566,
3136,11.9811,
3137,13.8405,
3138,13.8126,
3139,13.3634,
3140,11.4215,
3141,11.3921,
3142,13.2258,
3143,12.1671,
3144,11.1776,
3145,11.1328,
3146,14.9267,
3147,11.7421,
3148,11.5792,
3149,11.3017,
3150,11.4477,
3151,12.3564,
3152,12.5329,
3153,13.4189,
3154,11.5213,
3155,11.4494,
3156,11.9687,
3157,12.5821,
3158,13.8968,
3159,11.5077,
3160,11.0825,
3161,11.1642,
3162,11.0212,
3163,12.9285,
3164,11.4351,
3165,11.0984,
3166,11.4079,
3167,13.045,
3168,11.6116,
3169,11.2222,
3170,11.0957,
3171,13.0844,
3172,11.4411,
3173,13.4994,
3174,11.6079,
3175,13.3744,
3176,11.1205,
3177,11.4123,
3178,11.4883,
3179,13.743,
3180,10.9817,
3181,10.8601,
3182,11.6586,
3183,13.1315,
3184,11.1581,
3185,12.0289,
3186,11.295,
3187,11.3332,
3188,11.1325,
3189,12.8709,
3190,11.9652,
3191,11.094,
3192,11.1418,
3193,11.2615,
3194,15.7269,
3195,13.0776,
3196,10.8638,
3197,10.765,
3198,12.7232,
3199,11.3809,
3200,10.903,
3201,11.6093,
3202,11.3925,
3203,13.3242,
3204,11.4174,
3205,11.639,
3206,11.5933,
3207,11.7975,
3208,14.5499,
3209,11.5589,
3210,11.6212,
3211,11.831,
3212,11.0555,
3213,14.5179,
3214,12.1534,
3215,14.3747,
3216,11.2216,
3217,11.6915,
3218,13.2969,
3219,11.3649,
3220,12.3623,
3221,11.4975,
3222,11.541,
3223,14.1891,
3224,11.2576,
3225,11.9313,
3226,11.1367,
3227,10.9312,
3228,13.0978,
3229,11.6903,
3230,10.9894,
3231,10.89,
3232,11.0284,
3233,10.6905,
3234,10.4915,
3235,13.6648,
3236,11.7086,
3237,11.5214,
3238,10.8883,
